#N, h, J, loss_func_ml, loss_func_cd 
0.05 0.05  0.639162412434
0.05 0.0651515151515  0.639162412434
0.05 0.080303030303  0.639162412434
0.05 0.0954545454545  0.639162412434
0.05 0.110606060606  0.639162412434
0.05 0.125757575758  0.639162412434
0.05 0.140909090909  0.639162412434
0.05 0.156060606061  0.639162412434
0.05 0.171212121212  0.639162412434
0.05 0.186363636364  0.639162412434
0.05 0.201515151515  0.639162412434
0.05 0.216666666667  0.639162412434
0.05 0.231818181818  0.639162412434
0.05 0.24696969697  0.639162412434
0.05 0.262121212121  0.639162412434
0.05 0.277272727273  0.639162412434
0.05 0.292424242424  0.639162412434
0.05 0.307575757576  0.639162412434
0.05 0.322727272727  0.639162412434
0.05 0.337878787879  0.639162412434
0.05 0.35303030303  0.639162412434
0.05 0.368181818182  0.639162412434
0.05 0.383333333333  0.639162412434
0.05 0.398484848485  0.639162412434
0.05 0.413636363636  0.639162412434
0.05 0.428787878788  0.639162412434
0.05 0.443939393939  0.639162412434
0.05 0.459090909091  0.639162412434
0.05 0.474242424242  0.639162412434
0.05 0.489393939394  0.639162412434
0.05 0.504545454545  0.639162412434
0.05 0.519696969697  0.639162412434
0.05 0.534848484848  0.639162412434
0.05 0.55  0.639162412434
0.05 0.565151515152  0.639162412434
0.05 0.580303030303  0.639162412434
0.05 0.595454545455  0.639162412434
0.05 0.610606060606  0.639162412434
0.05 0.625757575758  0.639162412434
0.05 0.640909090909  0.639162412434
0.05 0.656060606061  0.639162412434
0.05 0.671212121212  0.639162412434
0.05 0.686363636364  0.639162412434
0.05 0.701515151515  0.639162412434
0.05 0.716666666667  0.639162412434
0.05 0.731818181818  0.639162412434
0.05 0.74696969697  0.639162412434
0.05 0.762121212121  0.639162412434
0.05 0.777272727273  0.639162412434
0.05 0.792424242424  0.639162412434
0.05 0.807575757576  0.639162412434
0.05 0.822727272727  0.639162412434
0.05 0.837878787879  0.639162412434
0.05 0.85303030303  0.639162412434
0.05 0.868181818182  0.639162412434
0.05 0.883333333333  0.639162412434
0.05 0.898484848485  0.639162412434
0.05 0.913636363636  0.639162412434
0.05 0.928787878788  0.639162412434
0.05 0.943939393939  0.639162412434
0.05 0.959090909091  0.639162412434
0.05 0.974242424242  0.639162412434
0.05 0.989393939394  0.639162412434
0.05 1.00454545455  0.639162412434
0.05 1.0196969697  0.639162412434
